"Previous";"Предыдущая"
"Previous Page";"Предыдущая страница"
"Price";"Цена"
"Privacy";"Личные"
"Privacy Settings";"Личные настройки"
"Privacy Statement";"Заявление о конфиденциальности"
"Private Messages";"Личные сообщения"
"Private Page";"Личная страница"
"Production Mode";"Режим производства"
"Profile Address";"Логин"
"Profile addresses must be alphanumeric.";"Логин должен состоять из латинских букв. Также можно использовать и цифры."
"Profile addresses must start with a letter.";"Логин должен начинаться с буквы."
"Profile Albums";"Альбомы профиля"
"Profile Blogs";"Профиль блога"
"Profile Classifieds";"Профиль объявления"
"Profile Commenting Options";"Настройки комментария в профиле"
"Profile Events";"Профиль события"
"Profile Fields";"Поля профиля"
"Profile Friends";"Профиль друзья"
"Profile Groups";"Профиль группы"
"Profile Info";"Информация профиля"
"Profile Links";"Ссылки профиля"
"Profile Music";"Профиль музыка"
"Profile Mutual Friends";"Профиль взаимной друзей"
"Profile Options";"Опции профиля" 
"Profile Photo";"Фото профиля"
"Profile Photos";"Фото профиля"
"Profile Player";"Профиль игрока"
"Profile Polls";"Профиль опросы"
"Profile Posting Privacy";"Профиль личных сообщений"
"Profile Privacy";"Личный профиль"
"Profile Questions";"Вопросы профиля"
"Profile Status";"Статус профиля"
"Profile Style";"Стиль профиля"
"Profile Tags";"Теги профиля"
"Profile Type";"Тип профиля"
"Profile Type Label";"Иконка поля профиля"
"Profile Viewing Options";"Опции просмотра профиля"
"Profile Views:";"Просмотры профиля:"
"Profile Views: %s view";"Просмотров профиля: %s просмотр";"Просмотров профиля: %s просмотров"
"Profile Videos";"Видео профиля"
"Promote Member";"Содействие пользователям"
"Public";"Посетители"
"Public Permissions";"Пользовательские настройки"
"Publish this on Facebook";"Опубликовать это на Facebook"
"Publish to Facebook";"Опубликовать на Facebook"
"Published";"Опубликованные"
"Putting your site in development mode will disable caching, and will display error messages to the end-user.";"Переключением вашего сайта в режим разработки, будет отключено кэширование, и будет отображать сообщения об ошибках для конечных пользователей."
"Question Label";"Иконка вопроса"
"Question Type";"Тип вопроса"
"Quick Links";"Быстрые ссылки"
"Quick Reply";"Быстрый ответ"
"Quick Stats";"Краткая статистика"
"Quote";"Цитата"
"Radio Buttons";"Кнопки Радио"
"Ready";"Готовы"
"Rebuild Privacy";"Перестроить личное"
"Recent Activity Privacy";"Канал активности"
"Recent Blog Entries";"Последние записи в блоге"
"Recent Signups";"Последние регистрации"
"Recent Updates";"Последние обновления"
"Recent Videos";"Последние видео"
"Recently Created";"Самые последние" 
"Recipients";"Получатели"
"Recreation";"Отдых"
"Recreation & Sports";"Отдых и спорт"
"Recruits";"Новички"
"Referring URL";"Реферал URL"
"Referring URLs";"Реферал URL"
"Regional";"Региональная"
"Registered Members";"Зарегистрированные пользователи"
"Regular Member";"Пользователь"
"Reject Event Invitation";"Отклонить приглашение событие"
"Reject Friend";"Отклонить дружбу"
"Reject Group Invitation";"Отклонить приглашение группы"
"Reject Invitation";"Отклонить приглашение"
"Reject Request";"Отклонить запрос"
"Related Profile Question";"Связанный вопрос с профилем"
"Relationship Status";"Семейное положение"
"Religion";"Религия"
"Religion & Beliefs";"Религия и верования"
"Remember Me";"Запомнить меня"
"remove";"удалить"
"Remove";"Удалить"
"Remove Friend";"Удалить из друзей"
"Remove from Friends";"Удалить из друзей"
"Remove Member";"Удалить пользователя"
"Remove Moderator";"Удалить модератора"
"Remove Sticky";"Удалить стикер"
"Remove User";"Удалить пользователя"
"Rename";"Переименовать"
"rename";"переименовать"
"Rename Profile Type";"Переименовать поле профиля"
"Rename Topic";"Переименовать тему"
"reply";"ответ";"ответы"
"Reply";"Ответ"
"Report";"Отчёт"
"Request Event Membership";"Запрос членство в событий" 
"Request Group Membership";"Запрос членства в группах"
"Requests";"Запрос"
"Require admins to enter a global password when they try to access the admin panel.";"Требуется администратору ввести глобальной пароль, когда они пытаются получить доступ к админ-панели."
"Require admins to re-enter their password when they try to access the admin panel.";"Требуется администратору повторно ввести свой пароль, когда они пытаются получить доступ к админ-панели."
"Require new users to enter validation code when signing up?";"Требовать введения проверочного кода, при регистрации?"
"Require users to enter validation code when commenting?";"Требовать введения проверочного кода, для комментирования?"
"Require users to enter validation code when inviting others?";"Требовать введения проверочного кода, для приглашения других?"
"Require users to enter validation code when signing in?";"Требовать введения проверочного кода, при входе на сайт?"
"Require users to enter validation code when using the contact form?";"Требовать введения проверочного кода, для связи с администрацией?"
"Required";"Обязательно"
"Required?";"Обязательно?"
"Reset Password";"Сбросить пароль"
"Reset password?";"Сбросить пароль?"
"Return to Admin Panel";"Вернуться к админ-панели"
"Return to page";"Вернуться на страницу"
"ru";"ru"
"RSVPs";"RSVPs"
"Sales";"Продажи"
"Save";"Сохранить"
"Save Album";"Сохранить альбом"
"Save Changes";"Сохранить изменения"
"Save Music to Playlist";"Сохранить музыку в плейлист"
"Save Order";"Сохранить"
"Save Photo";"Сохранить фото"
"Save Photos";"Сохранить фото"
"Save Question";"Сохранить вопрос"
"Save Settings";"Сохраните настройки"
"Save Styles";"Сохранить стиль"
"Save Video";"Сохранить видео"
"Saved As Draft";"Сохранить как черновик"
"Schools & Education";"Школа и образование"
"Science";"Наука"
"Science & Technology";"Наука и технологии"
"Search";"Поиск"
"Search Albums:";"Поиск альбомов:"
"Search Blogs";"Поиск блогов"
"Search Classifieds";"Поиск объявлений"
"Search for a member to add as a moderator for this forum.";"Поиск пользователя, чтобы добавить в качестве модератора этого форума."
"Search Guests";"Поиск гостей" 
"Search Members";"Поиск пользователей"
"Search Music";"Поиск музыки"
"Search Music:";"Поиск музыки:"
"Search Page";"Поиск по сайту"
"Search Polls:";"Поиск опросов:"
"Search Privacy Options";"Частные поисковые параметры"
"Search:";"Поиск:"
"Security error occurred ({text})";"Произошла ошибка безопасности ({text})"
"See Waiting";"Ожидайте"
"Select a new column layout for this page.";"Выберите новый формат схемы для этой страницы."
"Select Box";"Выберите поле"
"Select File";"Выберите файл"
"Select Language: ";"Выберите язык:"
"Select Member Level";"Выбор уровня пользователя"
"Select the color of the feedback button. (Click on the rainbow below to choose your color.)";"Выберите цвет кнопки обратной связи. (Нажмите на радугу внизу, чтобы выбрать свой цвет.)"
"Select the hover color of the feedback button. (Click on the rainbow below to choose your color.)";"Выберите цвет кнопки обратной связи наведением.(Нажмите на радугу внизу, чтобы выбрать свой цвет.)"
"Select the city closest to you that shares your same timezone.";"Выберите город, ближайший к Вам, что разделяет с Вами часовой пояс." 
"Select the theme file you wish to upload. Note: this must be a file packaged into a TAR file.";"Выберите файл темы, который вы хотите загрузить. Обратите внимание: что бы файл был упакованный в формат TAR"
"Select whether or not you want to let the public (visitors that are not logged-in) to view the following sections of your social network. In some cases (such as Profiles, Blogs, and Albums), if you have given them the option, your users will be able to make their pages private even though you have made them publically viewable here. For more permissions settings, please visit the General Settings page.";"Вы хотите, чтобы с общественность (посетители, которые не вошли в систему), могли просмотреть следующие разделы вашей социальной сети. В некоторых случаях (например, профили, блоги, книги, альбомы), если вы укажите да, ваши пользователи смогут внести свои страницы частных, даже если вы сделали их публично просмотреть здесь. Дополнительные настройки разрешения, пожалуйста, перейдите на страницу ""Общие настройки""."
"Semi-automatic";"Полуавтоматический"
"Send Email";"Отправить письмо"
"Send Emails";"Отправить письма"
"Send emails through an SMTP server";"Отправить электронную почту через сервер SMTP"
"Send Invites";"Отправить приглашения"
"Send Message";"Отправить сообщение"
"Send Reply";"Отправить ответ"
"Send Request";"Отправить запрос"
"Send through SMTP";"Отправить через SMTP"
"Send To";"Отправить"
"Sent Messages";"Отправленные"
"Separate tags with commas.";"Отдельные метки через запятую."
"Server Information";"Информация о сервере"
"Server returned HTTP-Status <code>#{code}</code>";"Сервер вернул HTTP-статуc <code>#{code}</code>"
"Set as profile photo";"Установить как фото профиля"
"settings";"настройки"
"Settings";"Настройки"
"Settings saved";"Сохранить настройки"
"Settings saved.";"Сохранить настройки."
"Settings were saved successfully.";"Настройки успешно сохранены."
"Settings were successfully saved.";"Настройки успешно сохранены."
"Science & Technology";"Наука и технологии"
"Share";"Ссылка"
"Share Group";"Ссылки группы"
"Share this by re-posting it with your own message.";"Опубликовать, повторно отправляя это с Вашим собственным сообщением."
"Share This Event";"Рассказать об этом событии"
"Shopping";"Шопинг"
"Show";"Показать:"
"Show %s Line";"Показано %s строк"
"Show 100 Lines";"Показать 100 строк"
"Show 1000 Lines";"Показать 1000 строк"
"Show 10000 Lines";"Показать 10000 строк"
"Show 5000 Lines";"Показать 5000 строк"
"Show 50000 Lines";"Показать 50000 строк"
"Show on Browse Members";"Показать в обзоре пользователей"
"Show on Browse Members Page?";"Показывать в результатах поиска?"
"Show on Member Profiles";"Показать в профиле"
"Show on Member Profiles (with links)";"Показать в профиле (со ссылками)"
"Show on Member Profiles?";"Показать в профиле?"
"show on this page";"показать на этой странице"
"Show Questions";"Показать вопросы"
"Show Results";"Показать результаты"
"Show this advertisement to visitors that are not logged in.";"Показать эту рекламу для посетителей, которые не вошли в систему"
"Show this album in search results";"Показать этот альбом в результатах поиска"
"Show this blog entry in search results";"Показать этот блог в результатах поиска"
"Show this playlist in search results";"Показать этот плейлист в результатах поиска"
"Show this poll in search results";"Показать этот опрос в результатах поиска"
"Show this video in search results";"Показать это видео в результатах поиска"
"Show when no profile type has been selected";"Показать, когда никакой тип профиля не был выбран"
"Showing %s-%s of %s file.";"Показаны %s-%s из %s файла."
"Showing classified listings created on";"Показать объявления из"
"Showing classified listings using the tag";"Показать объявления с помощью меток"
"Sign In";"Вход"
"Sign In or %1$sJoin%2$s";"Авторизация"
"sign out";"выход"
"Sign Out";"Выход"
"Sign Up";"Регистрация"
"Sign-ins";"Зарегистрировано"
"Signup complete!";"Регистрация завершена!"
"Signup Date";"Дата регистрации"
"Signup Process";"Процесс регистрации"
"Signup/Login only";"Только регистрация"
"Single Checkbox";"Один флажок"
"Single-line Text Input";"Однострочное текстовое поле"
"Site Description";"Описание сайта"
"Site Keywords";"Ключевые слова сайта"
"Site Logo";"Логотип сайта"
"Site Title";"Название сайта"
"Sitemap";"Карта сайта"
"Site Title";"Social Network"
"Site-wide Statistics";"Статистика сайта"
"skip";"пропустить"
"Sleeping";"Спальный"
"SMTP Server Address";"SMTP адрес сервера"
"SMTP Server Port";"SMTP порт сервера"
"SMTP Authentication?";"SMTP проверка подлинности?"
"SocialEngine Control Panel";"SocialEngine Панель управления"
"Society";"Общество"
"Some of the email addresses you provided belong to existing members:";"Некоторые из указанных адресов электронной почты, принадлежат действующим пользователям:"
"Someone has already picked this profile address, please use another one.";"Этот логин уже занят, пожалуйста, введите другой."
"Someone has already registered this email address, please use another one.";"Этот E-mail адрес уже используется, пожалуйста введите другой."
"song";"трек";"треки"
"Song got lost in the mail. Please click cancel and try again";"Трек был потерян в пути. Пожалуйста, нажмите ""Отмена"" и попробуйте еще раз"
"Song was not successfully attached";"Трек не был присоединён успешно"
"South America";"Южная Америка"
"Spam";"Спам"
"Spam & Banning Tools";"Спам и баннинг сервис"
"Specific";"Особые"
"Specify what messaging options will be available to members in this level.";"Укажите, какие параметры сообщения будут доступны для пользователей на этом уровне."
"Specify what privacy options will be available to members in this level.";"Укажите, какие личные параметры будут доступны для пользователей на этом уровне."
"Spirituality";"Духовность"
"Sports";"Спорт"
"Start Date";"Начало даты"
"Start Time";"Начало времени"
"Start typing...";"Начинайте печатать ..."
"Starts:";"Начало:"
"State";"Государство"
"Statistics";"Статистика"
"Stats";"Статистика"
"Status";"Статус"
"Step %d: Add Your Photo";"Шаг %d: Добавить свое фото"
"Step %d: Create Profile";"Шаг %d: Создание профиля"
"Step %d: Invite Your Friends";"Шаг %d: Пригласите Ваших друзей" 
"Step 1: Create Account";"Шаг 1: Создать учетную запись"
"Storage Quota";"Дисковая квота"
"Subject";"Тема"
"Subject:";"Тема:"
"Submit Report";"Отправить отчёт"
"Success";"Успех"
"Suggestions";"Предложения"
"Superadmins";"Супер администратор"
"Support";"Поддержка"
"Supported Video Formats";"Поддерживаемые видео форматы"
"System";"Система"
"System Emails";"Сообщения системы"
"System Mode";"Режим системы"
"Tab Container";"Tab контейнер"
"Tabbed Blocks";"Блоки с вкладками"
"Tagged:";"Метки:"
"Tagging";"Отметить"
"Tags (Keywords)";"Метки (Ключевые слова)"
"Task Scheduler";"Планировщик задач"
"Tasks are checked every %1$s seconds.";"Задачи проверяются каждые %1$s секунд."
"Tasks are considered to have timed out after %1$d seconds.";"Задачи считаются выполнеными после %1$d секунд."
"Tasks are currently being executed.";"Задачи в настоящее время выполняются."
"Tasks are ready to be run again.";"Задачи готовы быть запущен вновь."
"Tasks can be run again in %1$s seconds.";"Задачи могут быть запущены через %1$s секунд."
"Tasks have not executed for more than %1$d seconds. Please check your configuration.";"Задачи не выполнены более чем %1$d секунд. Пожалуйста, проверьте настройки."
"Technology";"Технология"
"Terms of Service";"Правила"
"Thank you for being a part of our community. Our world will be that much smaller without you.";"Спасибо за часть нашего общества. Наш мир будет гораздо меньше, без тебя." 
"Thank you for contacting us!";"Спасибо что обратились к нам!"
"Thank you for your feedback!";"Спасибо за вашу обратную связь!"
"Thanks for rating!";"Спасибо за оценку!"
"That resource does not exist";"Этот ресурс не существует"
"The blog you are looking for does not exist or has not been published yet.";"Блог, который Вы ищете, не существует или не был опубликован."
"The campaign will end when this number of clicks is reached. Enter ""0"" for unlimited clicks.";"Кампания закончится, когда это число просмотров достигнуто. Введите ""0"" для неограниченных просмотров."
"The campaign will end when this number of views is reached. Enter ""0"" for unlimited views.";"Кампания закончится, когда это число просмотров достигнуто. Введите ""0"" для неограниченных просмотров."
"The chat room has been disabled by the site admin.";"Чат был отключен администратором сайта." 
"The classified you are looking for does not exist or has been deleted.";"Объявление которое Вы ищете не существует или было удалена."
"The image you selected was too large.";"Изображение, которое Вы выбрали, слишком большое."
"The page you have attempted to access could not be found.";"Страница, к которой Вы пытаетесь получить доступ не найдена."
"The poll you are looking for does not exist or has been deleted.";"Опрос, который Вы ищете не существует или был удален."
"The password for "Require admins to enter a global password when they try to access the admin panel." above (otherwise ignore).";"Пароль для администраторов требовать ввести пароль глобальный, когда они пытаются получить доступ к админ-панели. см выше (в противном случае игнорировать)."
"The Reply-To"" address for emails""";"Ответить на электронное письмо"
"The requested resource could not be found.";"Запрашиваемый ресурс не найден."
"The selected layout change will cause %s areas containing widgets to be destroyed. Are you sure you want to continue?";"Выбранные изменения структуры вызовет в областях %s, содержащих виджеты должны быть уничтожены. Вы уверены, что хотите продолжить?"
"The selected messages have been deleted.";"Выбранные сообщения были удалены."
"The selected playlist has been deleted.";"Выбранный плейлист был удален."
"The uploaded file is not supported or is corrupt.";"Данный формат файла не поддерживается, или файл повреждён."
"The URL may only contain alphanumeric characters and dashes - any other characters will be stripped. The full url will be http://www.yoursite.com/pages/[url]";"URL может содержать только алфавитно-цифровые символы и тире - любые другие символы будут удалятся. Полный url будет http://www.yoursite.com/pages/[url]"
"The video you are looking for does not exist or has not been processed yet.";"Видео, которое Вы ищете, не существует или не было обработано."
"Theme Description";"Описание темы"
"Theme Editor";"Редактор тем"
"Theme file";"Файл темы"
"Theme Manager";"Менеджер темы"
"Theme title";"Название темы"
"Theme to clone";"Тему скопировать"
"These are actions that are run silently in the background. Some are run periodically, while others can be run as desired. You can view the current status here.";"Это действия, которые выполняются в фоновом режиме. Некоторые из них запускать периодически, а другие могут быть запущены как хотелось бы. Вы можете просмотреть текущий статус здесь."
"There are currently no announcements.";"Нет никаких объявлений."
"There are currently no categories.";"Нет никаких категорий."
"There are currently no outstanding abuse reports.";"Нет никаких сообщений о злоупотреблении."
"There are no advertisements added to this campaign.";"Нет никакой рекламы, добавленных к этой кампании."
"There are no blog entries by your members yet.";"Нет никаких блогов у Ваших пользователей."
"There are no classified listings by your members yet.";"Нет никаких объявлений, размещенных Вашими пользователями."
"There are no groups posted by your members yet.";"Нет никаких групп, размещенных Вашими пользователями."
"There are no events posted by your members yet.";"Нет никаких событий, размещенных Вашими пользователями."
"There are no polls created yet.";"Нет никаких созданных опросов"
"There are no polls yet";"Нет никаких опросов" 
"There are no songs uploaded yet.";"Треки не загружены."
"There are no videos posted by your members yet.";"Нет никаких видео, загруженных вашими пользователями."
"There have not been any referrers logged yet.";"Не было никаких зарегистрированных рефералов"
"There is no music uploaded yet.";"Музыка ещё не загружена."
"There was an error processing your request. Please try again later.";"Существует ошибка обработки запроса. Пожалуйста, повторите попытку позже."
"These extra questions appear when ""%1$s"" is selected for ""%2$s"".";"Эти дополнительные вопросы возникают когда ""%1$s"" отобран для ""%2$s"""
"These settings affect all members in your community.";"Эти настройки применяются ко всем пользователям сообщества."
"These settings affect your entire community and all your members.";"Эти настройки влияют на всё сообщество и всех пользователей."
"These settings are applied on a per member level basis. Start by selecting the member level you want to modify, then adjust the settings for that level below.";"Эти настройки применяются на основании уровня пользователя. Начните с выбора уровне пользователя, который требуется изменить, а затем настроить параметры, для уровеня ниже."
"This account still requires either email verification or admin approval.";"Эта учетная запись по-прежнему требует либо письмо с подтверждением либо одобрения администратора."
"This activity item has been removed.";"Это обновление было удалено."
"This classified listing has been closed by the poster.";"Это объявление было закрыто от публикации."
"This determines how long the system will keep cached data before reloading it from the database server. A shorter cache lifetime causes greater database server CPU usage, however the data will be more current. We recommend starting off with 60-120 seconds.";"Это определяет, как долго система будет хранить кэшированные данные до новой загрузки из базы данных сервера. Короткие жизни кэша причин большей сервера базы данных ЦП, однако данные будут более актуальной. Мы рекомендуем начинать с 60-120 секунд."
"This email is sent to someone when they are invited by a member and an invite code is required.";"Это письмо отправлено кому-то, когда они пригласили одного из пользователей и требуется пригласительный код"
"This event has %1$s guest that matched the query %2$s.";"Это событие имеет %1$s гостя, которые соответствуют запросу %2$s.";"Это событие имеет %1$s гостей, которые соответствуют запросу %2$s."
"This event has %1$s guest.";"Это событие имеет %1$s гостя.";"Это событие имеет %1$s гостей" 
"This form is just an example fallback for the unobtrusive behaviour of FancyUpload. If this part is not changed, something must be wrong with your code.";"Эта форма является простым примером поведения FancyUpload. Если эта часть не изменена, то должно быть что-то не так с вашим кодом."
"This group has %1$s member that matched the query "%2$s".";"Эта группа имеет %1$s пользователя, которые соответствуют запросу "%2$s".";"Эта группа имеет %1$s пользователей, которые соответствуют запросу %2$s."
"This group has %1$s member.";"Эта группа имеет %1$s пользователя.";"Эта группа имеет %1$s пользователей" 
"This group has %s member waiting approval or waiting for a invite response.";"Эта группа имеет %s пользователя, ждущего одобрение или приглашения."
"This group has %s member waiting for approval or waiting for an invite response.";"Эта группа имеет %s пользователя который ждёт одобрения или приглашения.";"Эта группа имеет %s пользователей которые ждут одобрения или приглашения."
"This group has %s member.";"Эта группа имеет %s пользователя.";"Эта группа имеет %s пользователей."
"This has been closed for posting.";"Это было закрыто для отправки сообщения."
"This is a 36 character string of letters and numbers provided by Facebook when you create an Application in your account.";"Это 36 символьная строка из букв и цифр предоставляемый Facebook при создании приложений в вашей учетной записи."
"This is the email that gets sent when members invite their friends to join during the signup process.";"Это письмо, которое отправляется, когда пользователи пригласили своих друзей присоединиться во время процесса регистрации"
"This is the email that gets sent when members invite their friends to join during the signup process. <br /> <br /> Available placeholders: <br /> [displayname],[email],[message],[link]";"Это письмо, которое отправляется, когда пользователи пригласили своих друзей присоединиться во время процесса регистрации <br /> <br /> Available placeholders: <br /> [displayname],[email],[message],[link]" 
"This is the last super admin account. Please reconsider before deleting this account.";"Это последняя учётная запись суперадминистратора. Пожалуйста, подумайте, прежде чем удалить эту учётную запись."
"This is the subject line of emails sent to invited people. Use %siteName% to include your site's name.";"Это строка темы письма, посланных приглашенным людям. Используйте %siteName% чтобы включить название вашего сайта."
"this is your current theme";"Это текущая тема"
"This is where the temporary files containing the cached data are stored. Folder must be writable (chmod 777). This should be a path relative to the base directory where SocialEngine is installed.";"Это где хранятся временные файлы, содержащие кэшированные данные. Папка должна быть доступна для записи (CHMOD 777). Это должно быть путь относительно базового каталога, где SocialEngine установлен."
"This month";"В этом месяце"
"This page contains utilities to help configure and troubleshoot the video plugin.";"Эта страница содержит полезные утилиты, позволяющие настроить и устранить неисправность видео плагина."
"This page lists all of the reports your users have sent in regarding inappropriate content, system abuse, spam, and so forth. You can use the search field to look for reports that contain a particular word or phrase. Very old reports are periodically deleted by the system.";"На этой странице перечислены все сообщения пользователей отправленные в отношении нежелательного контента, система злоупотреблений, спама и так далее. Вы можете использовать поле поиска, чтобы искать среди сообщений, определенное слово или фразу. Очень старые отчеты периодически удаляются системой."
"This person has been removed from your friends.";"Этот пользователь был удалён из списка ваших друзей."
"This phrase is pluralized. Example values:";"Эта фраза во множественном числе. Примеры значений:"
"This playlist already has this song.";"Этот плейлист уже имеет этот трек."
"This playlist does not belong to you.";"Этот плейлист не принадлежит вам."
"This playlist is private.";"Этот плейлист является частным."
"This plugin gives your users their own personal photo albums. These albums can be configured to store photos, videos, or any other file types you choose to allow. Users can interact by commenting on each others photos and viewing their friends' recent updates.";"Этот плагин предоставляет пользователям возможность создавать свои фотоальбомы. Эти альбомы могут быть сконфигурированы для хранения фотографий, видео, или любые другие типы файлов, которые Вы разрешите. Пользователи могут взаимодействовать, комментируя каждое фото и рассматривая недавние обновления своих друзей."
"This post has a photo attached. Do you want to delete it?";"К этому сообщению приложили фото. Вы хотите удалить её?"
"This post was edited by %1$s at %2$s";"Это сообщение было отредактировано %1$s в %2$s"
"This profile is private - only friends of this member may view it.";"Этот профиль закрыт от посторонних - только друзья этого пользователя могут видеть его."
"This topic has been closed.";"Эта тема была закрыта."
"This week";"На этой неделе"
"This will be the end of your profile link, for example: <br /> <span id="profile_address">http://%s</span>";"Адрес Вашего профиля будет следующим: <br /> <span id="profile_address">http://%s</span>"
"This will display the current installed version of ffmpeg.";"Это будет отображать установленную версию FFmpeg."
"This will run and show the output of "ffmpeg -formats". Please see this page for more info.";"Это будет работать и показан выход ""FFmpeg-форматов"". Пожалуйста, посмотрите эту страницу для дополнительной информации."
"This year";"В этом году"
"Thumbnails Per Page";"Мини копий на страницу"
"Timeout";"Тайм-аут"
"Timezone";"Часовой пояс"
"Tip: %1$sClick here%2$s to create a event or %3$sbrowse%2$s for events to join!";"Совет: %1$s нажмите здесь %2$s, чтобы создать событие или %3$s обзор %2$s чтобы выбрать событие!" 
"Tip: %1$sClick here%2$s to create a group or %3$sbrowse%2$s for groups to join!";"Совет: %1$s нажмите здесь %2$s, чтобы создать группу или %3$s обзор %2$s чтобы выбрать группу!"
"Tip: %1$sClick here%2$s to create the first group!";"Совет: %1$s нажмите здесь%2$s, для создания первой группы!"
"Tip: %1$sClick here%2$s to send your first message!";"Совет: %1$s нажмите здесь%2$s, чтобы отправить первое сообщение!"
"Title";"Название"
"Title :";"Название :"
"Title of new theme";"Название новой темы"
"To add a new network, begin typing its name below.";"Чтобы добавить новую сеть, введите её название."
"To enable the embedded uploader, enable the blocked Flash movie (see Flashblock).";"Чтобы разрешить загрузку файлов на сервер, добавьте блок на страницу сайта (см. Flashblock)."
"To enable the embedded uploader, install the latest Adobe Flash plugin.";"Чтобы разрешить загрузку файлов на сервер, установите последнею версию Adobe Flash плагина."
"To enable the embedded uploader, unblock it in your browser and refresh (see Adblock).";"Чтобы разрешить загрузку файлов на сервер, разблокируйте браузер и обновите страницу сайта (см. Adblock)."
"To upload a video from your computer, please use our <a href="%1$s">full uploader</a>.";"Чтобы загрузить видео с вашего компьютера, пожалуйста используйте наш <a href="%1$s">полный загрузчик</a>."
"Today";"Сегодня"
"Top 10 Inviters";"Лучшие 10 Вербовщики"
"Top 10 Recruiters";"Лучшие 10 Новобранцев"
"Top Referring Sites";"Лучшие рефералы сайта"
"topic";"тема";"темы";"тем"
"Topic deleted.";"Тема удалена."
"Topic renamed.";"Тема переименована."
"Topic Title";"Название темы"
"Topics per forum page";"Тем в форуме"
"Total";"Всего"
"Total Clicks Allowed";"Всего разрешенных кликов"
"total members";"всего пользователей"
"total views";"всего просмотров"
"Total Views Allowed";"Всего разрешенных просмотров"
"Travel & Events";"Путешествия и события"
"Twitter";"Twitter"
"Two-way Friendships";"Двухсторонняя дружба"
"Type";"Тип"
"Type a tag or select a name from the list.";"Напишите метку или выберите из списка."
"Unable to add song to playlist";"Не удалось добавить трек в плейлист"
"Unable to create default playlist in database";"Не удалось создать плейлист по умолчанию в базе данных"
"Unable to delete";"Не удается удалить"
"unable to find";"не удалось найти"
"Unable to find identifiers in text:";"Не удалось найти идентификаторы в тексте:"
"unable to find option_id";"не удалось найти option_id"
"unable to find option_id for field";"не удалось найти option_id на месте"
"Unable to move file to upload directory.";"Не удалось переместить файл для загрузки каталога."
"Unable to upload music. Please click cancel and try again";"Не удалось загрузить музыку. Пожалуйста, нажмите ""Отмена"" и попробуйте еще раз"
"Unable to upload photo. Please click cancel and try again";"Не удалось загрузить фото. Пожалуйста, нажмите ""Отмена"" и попробуйте еще раз"
"Unblock Member";"Разблокировать пользователя"
"Unknown database error";"Неизвестная ошибка базы данных"
"Unlike";"Не нравится"
"Unlike This";"Не нравится"
"Unlimited";"Безлимитный"
"un-pause";"продолжить"
"Unverified Friendships";"Непроверенная дружба"
"Upcoming Events";"Предстоящие события"
"Update Frequency";"Частота обновления"
"Updates";"Обновления"
"updates";"обновления"
"Upload";"Загрузить"
"Upload a Photo:";"Загрузить фото:"
"Upload a Picture:";"Загрузить изображение:"
"Upload a theme pack";"Загрузить пакет темы"
"Upload a Video:";"Загрузить видео:"
"Upload Banner Image";"Загрузить изображение баннера"
"Upload complete.";"Загрузка завершена."
"Upload failed";"Сбой при загрузке"
"Upload failed by database query";"Сбой при загрузке на запрос к базе данных"
"Upload Music";"Загрузить музыку"
"Upload Music:";"Загрузить музыку:"
"Upload New Files";"Загрузить новые файлы"
"Upload New Pack";"Загрузить новый пакет"
"Upload New Theme";"Загрузить новую тему"
"Upload Photos";"Загрузить фото"
"Upload Theme";"Загрузить тему"
"Upload: {bytesLoaded} with {rate}, {timeRemaining} remaining.";"Добавлено: {bytesLoaded} с {rate}, {timeRemaining} остальные."
"Uploading ""{name}""";"Загружаю ""(name)"""
"URL";"URL"
"US/Central";"Американский/Центральный"
"US/Eastern";"Американский/Восточный"
"US/Mountain";"США/Горное время"
"US/Pacific";"США/Tихий океан"
"Using this form, you will be able to send an email out to all of your members. Emails are sent out using a queue system, so they will be sent out over time. An email will be sent to you when all emails have been sent.";"Используя эту форму, вы сможете отправить по электронной почте всем пользователям вашей сети. Письма отправляются с использованием очереди, поэтому они будут отправлены в течение долгого времени. Письмо будет отправлено Вам, когда все письма будут отправлены." 
